"Year","County","Commodity","Data Item","Value","Value ton/ac","Value Mg/ha"
2017,"LEE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.5,1.605,3.60116238268682
2017,"LOUISA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",216.6,6.0648,13.6076820053078
2017,"LOUISA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59,1.77,3.97137533791631
2017,"MAHASKA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177.2,4.9616,11.1324157494947
2017,"MAHASKA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.4,1.632,3.66174268445165
2017,"VAN BUREN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128.2,3.5896,8.05403893388948
2017,"VAN BUREN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.6,1.098,2.46359893843622
2017,"WAPELLO","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153,4.284,9.61207454668558
2017,"WAPELLO","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",45,1.35,3.02901508824125
2017,"WASHINGTON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",220.4,6.1712,13.8464132685588
2017,"WASHINGTON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.7,1.851,4.15311624321079
2017,"ADAIR","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175.2,4.9056,11.0067677162047
2017,"ADAIR","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",50.5,1.515,3.39922804347074
2017,"ADAMS","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.9,5.0372,11.3020405944362
2017,"ADAMS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.6,1.578,3.540582080922
2017,"CASS","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.4,5.5272,12.4014608857237
2017,"CASS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.9,1.707,3.83002130046505
2017,"FREMONT","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.5,5.726,12.8475114039033
2017,"FREMONT","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.1,1.803,4.04541792896221
2017,"MILLS","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190.1,5.3228,11.9428455642152
2017,"MILLS","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.7,1.671,3.74924756477862
2017,"MONTGOMERY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.1,5.5748,12.5082617140203
2017,"MONTGOMERY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.2,1.686,3.7829032879813
2017,"PAGE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.1,5.4068,12.1313176141502
2017,"PAGE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",55.4,1.662,3.72905413085701
2017,"POTTAWATTAMIE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.8,5.4824,12.3009424590917
2017,"POTTAWATTAMIE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57,1.71,3.83675244510559
2017,"TAYLOR","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175,4.9,10.9942029128757
2017,"TAYLOR","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.8,1.584,3.55404437020307
2017,"AUDUBON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.2,5.9136,13.2684323154248
2017,"AUDUBON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.2,1.716,3.85021473438666
2017,"CALHOUN","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.1,5.4628,12.2569656474402
2017,"CALHOUN","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.5,1.725,3.87040816830827
2017,"CARROLL","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.3,5.9164,13.2747147170893
2017,"CARROLL","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",60.4,1.812,4.06561136288382
2017,"CRAWFORD","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",221.9,6.2132,13.9406492935263
2017,"CRAWFORD","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",61.3,1.839,4.12619166464864
2017,"GREENE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.2,5.6616,12.7030161656198
2017,"GREENE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",56.7,1.701,3.81655901118398
2017,"GUTHRIE","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.6,5.5328,12.4140256890527
2017,"GUTHRIE","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",59.2,1.776,3.98483762719738
2017,"HARRISON","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.2,5.4096,12.1376000158147
2017,"HARRISON","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.7,1.611,3.6146246719679
2017,"IDA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215.7,6.0396,13.5511403903273
2017,"IDA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",62.1,1.863,4.18004082177293
2017,"MONONA","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196,5.488,12.3135072624207
2017,"MONONA","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.1,1.713,3.84348358974612
2017,"SAC","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.5,5.446,12.2192712374532
2017,"SAC","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",57.8,1.734,3.89060160222988
2017,"SHELBY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",207.1,5.7988,13.0108538471803
2017,"SHELBY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.2,1.746,3.91752618079202
2017,"WOODBURY","corn","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.5,5.614,12.5962153373233
2017,"WOODBURY","soybeans","SOYBEANS - YIELD, MEASURED IN BU / ACRE",58.1,1.743,3.91079503615149
2020,"OTHER COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",82.7,1.3232,2.96495989483204
2020,"BOONE","oats","OATS - YIELD, MEASURED IN BU / ACRE",113,1.808,4.05127530974632
2020,"HAMILTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",117.6,1.8816,4.2161944816475
2020,"HARDIN","oats","OATS - YIELD, MEASURED IN BU / ACRE",67.2,1.0752,2.40925398951286
2020,"BENTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",79.2,1.2672,2.83947791621158
2020,"CLINTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",72,1.152,2.58134356019235
2020,"IOWA","oats","OATS - YIELD, MEASURED IN BU / ACRE",69.4,1.1104,2.48812837607429
2020,"JACKSON","oats","OATS - YIELD, MEASURED IN BU / ACRE",61.7,0.9872,2.21206802310927
2020,"JOHNSON","oats","OATS - YIELD, MEASURED IN BU / ACRE",82.2,1.3152,2.94703389788626
2020,"JONES","oats","OATS - YIELD, MEASURED IN BU / ACRE",68,1.088,2.43793558462611
2020,"LINN","oats","OATS - YIELD, MEASURED IN BU / ACRE",78.3,1.2528,2.80721112170918
2020,"BUTLER","oats","OATS - YIELD, MEASURED IN BU / ACRE",70.5,1.128,2.52756556935501
2020,"MITCHELL","oats","OATS - YIELD, MEASURED IN BU / ACRE",89.6,1.4336,3.21233865268381
2020,"WINNEBAGO","oats","OATS - YIELD, MEASURED IN BU / ACRE",72.5,1.16,2.59926955713813
2020,"WORTH","oats","OATS - YIELD, MEASURED IN BU / ACRE",84.3,1.3488,3.02232308505854
2020,"ALLAMAKEE","oats","OATS - YIELD, MEASURED IN BU / ACRE",62.4,0.9984,2.23716441883337
2020,"BLACK HAWK","oats","OATS - YIELD, MEASURED IN BU / ACRE",77.3,1.2368,2.77135912781762
2020,"BREMER","oats","OATS - YIELD, MEASURED IN BU / ACRE",90.1,1.4416,3.23026464962959
2020,"BUCHANAN","oats","OATS - YIELD, MEASURED IN BU / ACRE",72.6,1.1616,2.60285475652728
2020,"CHICKASAW","oats","OATS - YIELD, MEASURED IN BU / ACRE",76.2,1.2192,2.7319219345369
2020,"CLAYTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",64.2,1.0272,2.30169800783818
2020,"DELAWARE","oats","OATS - YIELD, MEASURED IN BU / ACRE",81.8,1.3088,2.93269310032964
2020,"DUBUQUE","oats","OATS - YIELD, MEASURED IN BU / ACRE",59.5,0.952,2.13319363654784
2020,"FAYETTE","oats","OATS - YIELD, MEASURED IN BU / ACRE",70,1.12,2.50963957240923
2020,"HOWARD","oats","OATS - YIELD, MEASURED IN BU / ACRE",77.5,1.24,2.77852952659593
2020,"WINNESHIEK","oats","OATS - YIELD, MEASURED IN BU / ACRE",62.5,1,2.24074961822252
2020,"LYON","oats","OATS - YIELD, MEASURED IN BU / ACRE",79.9,1.2784,2.86457431193567
2020,"O BRIEN","oats","OATS - YIELD, MEASURED IN BU / ACRE",80,1.28,2.86815951132483
2020,"PLYMOUTH","oats","OATS - YIELD, MEASURED IN BU / ACRE",94.4,1.5104,3.3844282233633
2020,"SIOUX","oats","OATS - YIELD, MEASURED IN BU / ACRE",105.9,1.6944,3.79672615311624
2020,"MONROE","oats","OATS - YIELD, MEASURED IN BU / ACRE",73.8,1.1808,2.64587714919716
2020,"DAVIS","oats","OATS - YIELD, MEASURED IN BU / ACRE",67.9,1.0864,2.43435038523695
2020,"VAN BUREN","oats","OATS - YIELD, MEASURED IN BU / ACRE",62.7,1.0032,2.24792001700084
2020,"WASHINGTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",80.8,1.2928,2.89684110643808
2020,"AUDUBON","oats","OATS - YIELD, MEASURED IN BU / ACRE",74.7,1.1952,2.67814394369956
2020,"GREENE","oats","OATS - YIELD, MEASURED IN BU / ACRE",82.7,1.3232,2.96495989483204
2020,"SHELBY","oats","OATS - YIELD, MEASURED IN BU / ACRE",98.4,1.5744,3.52783619892954
2019,"JASPER","oats","OATS - YIELD, MEASURED IN BU / ACRE",61.1,0.9776,2.19055682677434
2019,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",62.6,1.0016,2.24433481761168
2019,"BENTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",65.2,1.0432,2.33755000172974
2019,"CLINTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",64.4,1.0304,2.30886840661649
2019,"JOHNSON","oats","OATS - YIELD, MEASURED IN BU / ACRE",54.2,0.8672,1.94317806892257
2019,"JONES","oats","OATS - YIELD, MEASURED IN BU / ACRE",64.3,1.0288,2.30528320722733
2019,"LINN","oats","OATS - YIELD, MEASURED IN BU / ACRE",66.1,1.0576,2.36981679623214
2019,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",59.3,0.9488,2.12602323776953
2019,"KOSSUTH","oats","OATS - YIELD, MEASURED IN BU / ACRE",52.1,0.8336,1.8678888817503
2019,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",53.2,0.8512,1.90732607503101
2019,"ALLAMAKEE","oats","OATS - YIELD, MEASURED IN BU / ACRE",60.2,0.9632,2.15829003227193
2019,"BREMER","oats","OATS - YIELD, MEASURED IN BU / ACRE",77,1.232,2.76060352965015
2019,"BUCHANAN","oats","OATS - YIELD, MEASURED IN BU / ACRE",61.2,0.9792,2.19414202616349
2019,"CHICKASAW","oats","OATS - YIELD, MEASURED IN BU / ACRE",60.5,0.968,2.1690456304394
2019,"CLAYTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",60.3,0.9648,2.16187523166109
2019,"DUBUQUE","oats","OATS - YIELD, MEASURED IN BU / ACRE",64.2,1.0272,2.30169800783818
2019,"FAYETTE","oats","OATS - YIELD, MEASURED IN BU / ACRE",64.8,1.0368,2.32320920417311
2019,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",70.1,1.1216,2.51322477179838
2019,"WINNESHIEK","oats","OATS - YIELD, MEASURED IN BU / ACRE",59.9,0.9584,2.14753443410447
2019,"LYON","oats","OATS - YIELD, MEASURED IN BU / ACRE",69.2,1.1072,2.48095797729598
2019,"O BRIEN","oats","OATS - YIELD, MEASURED IN BU / ACRE",59.7,0.9552,2.14036403532615
2019,"OSCEOLA","oats","OATS - YIELD, MEASURED IN BU / ACRE",48,0.768,1.7208957067949
2019,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",84.3,1.3488,3.02232308505854
2019,"PLYMOUTH","oats","OATS - YIELD, MEASURED IN BU / ACRE",71.2,1.1392,2.5526619650791
2019,"SIOUX","oats","OATS - YIELD, MEASURED IN BU / ACRE",71.2,1.1392,2.5526619650791
2019,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",39.6,0.6336,1.41973895810579
2019,"VAN BUREN","oats","OATS - YIELD, MEASURED IN BU / ACRE",42.3,0.6768,1.516539341613
2019,"GREENE","oats","OATS - YIELD, MEASURED IN BU / ACRE",47.9,0.7664,1.71731050740574
2019,"GUTHRIE","oats","OATS - YIELD, MEASURED IN BU / ACRE",58.6,0.9376,2.10092684204544
2019,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",66.4,1.0624,2.38057239439961
2019,"SHELBY","oats","OATS - YIELD, MEASURED IN BU / ACRE",74.6,1.1936,2.6745587443104
2019,"WOODBURY","oats","OATS - YIELD, MEASURED IN BU / ACRE",82,1.312,2.93986349910795
2018,"BOONE","oats","OATS - YIELD, MEASURED IN BU / ACRE",57.9,0.9264,2.07583044632135
2018,"HARDIN","oats","OATS - YIELD, MEASURED IN BU / ACRE",70,1.12,2.50963957240923
2018,"JASPER","oats","OATS - YIELD, MEASURED IN BU / ACRE",54.5,0.872,1.95393366709004
2018,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",69.6,1.1136,2.4952987748526
2018,"POWESHIEK","oats","OATS - YIELD, MEASURED IN BU / ACRE",59.7,0.9552,2.14036403532615
2018,"STORY","oats","OATS - YIELD, MEASURED IN BU / ACRE",55,0.88,1.97185966403582
2018,"TAMA","oats","OATS - YIELD, MEASURED IN BU / ACRE",50.7,0.8112,1.81769609030211
2018,"BENTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",65.5,1.048,2.3483055998972
2018,"CEDAR","oats","OATS - YIELD, MEASURED IN BU / ACRE",60.7,0.9712,2.17621602921771
2018,"IOWA","oats","OATS - YIELD, MEASURED IN BU / ACRE",76.6,1.2256,2.74626273209352
2018,"JACKSON","oats","OATS - YIELD, MEASURED IN BU / ACRE",52.5,0.84,1.88222967930692
2018,"LINN","oats","OATS - YIELD, MEASURED IN BU / ACRE",55.1,0.8816,1.97544486342498
2018,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",51.4,0.8224,1.8427924860262
2018,"SCOTT","oats","OATS - YIELD, MEASURED IN BU / ACRE",77.5,1.24,2.77852952659593
2018,"CERRO GORDO","oats","OATS - YIELD, MEASURED IN BU / ACRE",75,1.2,2.68889954186703
2018,"MITCHELL","oats","OATS - YIELD, MEASURED IN BU / ACRE",62.1,0.9936,2.2264088206659
2018,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",54.3,0.8688,1.94676326831173
2018,"BREMER","oats","OATS - YIELD, MEASURED IN BU / ACRE",80.3,1.2848,2.8789151094923
2018,"BUCHANAN","oats","OATS - YIELD, MEASURED IN BU / ACRE",61.1,0.9776,2.19055682677434
2018,"CLAYTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",59.2,0.9472,2.12243803838037
2018,"DUBUQUE","oats","OATS - YIELD, MEASURED IN BU / ACRE",62.9,1.0064,2.25509041577915
2018,"FAYETTE","oats","OATS - YIELD, MEASURED IN BU / ACRE",54.8,0.8768,1.96468926525751
2018,"HOWARD","oats","OATS - YIELD, MEASURED IN BU / ACRE",40.6,0.6496,1.45559095199735
2018,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",68.4,1.0944,2.45227638218273
2018,"WINNESHIEK","oats","OATS - YIELD, MEASURED IN BU / ACRE",77,1.232,2.76060352965015
2018,"LYON","oats","OATS - YIELD, MEASURED IN BU / ACRE",88.3,1.4128,3.16573106062478
2018,"O BRIEN","oats","OATS - YIELD, MEASURED IN BU / ACRE",76.7,1.2272,2.74984793148268
2018,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",65.3,1.0448,2.34113520111889
2018,"PLYMOUTH","oats","OATS - YIELD, MEASURED IN BU / ACRE",90.8,1.4528,3.25536104535368
2018,"SIOUX","oats","OATS - YIELD, MEASURED IN BU / ACRE",88,1.408,3.15497546245731
2018,"LUCAS","oats","OATS - YIELD, MEASURED IN BU / ACRE",56.5,0.904,2.02563765487316
2018,"MARION","oats","OATS - YIELD, MEASURED IN BU / ACRE",66.9,1.0704,2.39849839134539
2018,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",56.8,0.9088,2.03639325304063
2018,"UNION","oats","OATS - YIELD, MEASURED IN BU / ACRE",70.2,1.1232,2.51680997118754
2018,"DAVIS","oats","OATS - YIELD, MEASURED IN BU / ACRE",60,0.96,2.15111963349362
2018,"JEFFERSON","oats","OATS - YIELD, MEASURED IN BU / ACRE",53.6,0.8576,1.92166687258764
2018,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",64,1.024,2.29452760905986
2018,"VAN BUREN","oats","OATS - YIELD, MEASURED IN BU / ACRE",53.8,0.8608,1.92883727136595
2018,"WASHINGTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",54.4,0.8704,1.95034846770088
2018,"ADAMS","oats","OATS - YIELD, MEASURED IN BU / ACRE",64.8,1.0368,2.32320920417311
2018,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",56.4,0.9024,2.022052455484
2018,"CARROLL","oats","OATS - YIELD, MEASURED IN BU / ACRE",61.5,0.984,2.20489762433096
2018,"GREENE","oats","OATS - YIELD, MEASURED IN BU / ACRE",34.7,0.5552,1.24406418803715
2018,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",76.6,1.2256,2.74626273209352
2018,"SHELBY","oats","OATS - YIELD, MEASURED IN BU / ACRE",76.9,1.2304,2.75701833026099
2017,"BOONE","oats","OATS - YIELD, MEASURED IN BU / ACRE",103.8,1.6608,3.72143696594397
2017,"JASPER","oats","OATS - YIELD, MEASURED IN BU / ACRE",90,1.44,3.22667945024043
2017,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",101.2,1.6192,3.62822178182591
2017,"POWESHIEK","oats","OATS - YIELD, MEASURED IN BU / ACRE",76.7,1.2272,2.74984793148268
2017,"TAMA","oats","OATS - YIELD, MEASURED IN BU / ACRE",104.7,1.6752,3.75370376044637
2017,"BENTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",87.5,1.4,3.13704946551153
2017,"CLINTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",63.4,1.0144,2.27301641272493
2017,"JOHNSON","oats","OATS - YIELD, MEASURED IN BU / ACRE",73.9,1.1824,2.64946234858631
2017,"JONES","oats","OATS - YIELD, MEASURED IN BU / ACRE",66.3,1.0608,2.37698719501045
2017,"LINN","oats","OATS - YIELD, MEASURED IN BU / ACRE",78.8,1.2608,2.82513711865496
2017,"MUSCATINE","oats","OATS - YIELD, MEASURED IN BU / ACRE",75,1.2,2.68889954186703
2017,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",74.4,1.1904,2.66738834553209
2017,"SCOTT","oats","OATS - YIELD, MEASURED IN BU / ACRE",88.8,1.4208,3.18365705757056
2017,"MITCHELL","oats","OATS - YIELD, MEASURED IN BU / ACRE",72.4,1.1584,2.59568435774897
2017,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",82.6,1.3216,2.96137469544289
2017,"WORTH","oats","OATS - YIELD, MEASURED IN BU / ACRE",79.8,1.2768,2.86098911254652
2017,"ALLAMAKEE","oats","OATS - YIELD, MEASURED IN BU / ACRE",73.8,1.1808,2.64587714919716
2017,"BUCHANAN","oats","OATS - YIELD, MEASURED IN BU / ACRE",83.9,1.3424,3.00798228750192
2017,"CLAYTON","oats","OATS - YIELD, MEASURED IN BU / ACRE",60.7,0.9712,2.17621602921771
2017,"DUBUQUE","oats","OATS - YIELD, MEASURED IN BU / ACRE",67.6,1.0816,2.42359478706948
2017,"FAYETTE","oats","OATS - YIELD, MEASURED IN BU / ACRE",77.9,1.2464,2.79287032415255
2017,"HOWARD","oats","OATS - YIELD, MEASURED IN BU / ACRE",73.2,1.1712,2.62436595286222
2017,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",73.7,1.1792,2.642291949808
2017,"O BRIEN","oats","OATS - YIELD, MEASURED IN BU / ACRE",80.8,1.2928,2.89684110643808
2017,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",99.6,1.5936,3.57085859159941
2017,"PALO ALTO","oats","OATS - YIELD, MEASURED IN BU / ACRE",98.1,1.5696,3.51708060076207
2017,"PLYMOUTH","oats","OATS - YIELD, MEASURED IN BU / ACRE",109.5,1.752,3.92579333112586
2017,"SIOUX","oats","OATS - YIELD, MEASURED IN BU / ACRE",91.3,1.4608,3.27328704229946
2017,"DAVIS","oats","OATS - YIELD, MEASURED IN BU / ACRE",67,1.072,2.40208359073455
2017,"HENRY","oats","OATS - YIELD, MEASURED IN BU / ACRE",127,2.032,4.55320322422817
2017,"MAHASKA","oats","OATS - YIELD, MEASURED IN BU / ACRE",86.8,1.3888,3.11195306978744
2017,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",72.9,1.1664,2.61361035469475
2017,"VAN BUREN","oats","OATS - YIELD, MEASURED IN BU / ACRE",74.2,1.1872,2.66021794675378
2017,"AUDUBON","oats","OATS - YIELD, MEASURED IN BU / ACRE",81,1.296,2.90401150521639
2017,"CRAWFORD","oats","OATS - YIELD, MEASURED IN BU / ACRE",99.1,1.5856,3.55293259465363
2017,"OTHER (COMBINED) COUNTIES","oats","OATS - YIELD, MEASURED IN BU / ACRE",73.3,1.1728,2.62795115225138
2017,"WOODBURY","oats","OATS - YIELD, MEASURED IN BU / ACRE",55.6,0.8896,1.99337086037076
2018,"BOONE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.35,3.35,7.50969825988544
2018,"HAMILTON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.45,3.45,7.73386835719546
2018,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.6,3.6,8.07012350316048
2018,"POLK","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.3,4.3,9.63931418433057
2018,"WEBSTER","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.7,3.7,8.29429360047049
2018,"JACKSON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.45,4.45,9.97556933029559
2018,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.1,4.1,9.19097398971054
2018,"HUMBOLDT","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.2,4.2,9.41514408702056
2018,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.9,2.9,6.50093282199038
2018,"WINNEBAGO","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.75,3.75,8.4063786491255
2018,"WRIGHT","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.2,3.2,7.17344311392042
2018,"ALLAMAKEE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.05,4.05,9.07888894105553
2018,"CLAYTON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.25,4.25,9.52722913567556
2018,"DUBUQUE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.5,4.5,10.0876543789506
2018,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.4,4.4,9.86348428164058
2018,"WINNESHIEK","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.95,3.95,8.85471884374552
2018,"CLAY","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.05,3.05,6.8371879679554
2018,"EMMET","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.5,3.5,7.84595340585046
2018,"LYON","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.8,4.8,10.7601646708806
2018,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.15,4.15,9.30305903836555
2018,"PALO ALTO","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.15,2.15,4.81965709216528
2018,"APPANOOSE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.75,2.75,6.16467767602536
2018,"CLARKE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.1,3.1,6.94927301661041
2018,"MONROE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.05,3.05,6.8371879679554
2018,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.15,3.15,7.06135806526542
2018,"RINGGOLD","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3,3,6.7251029193004
2018,"UNION","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.05,3.05,6.8371879679554
2018,"WARREN","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.85,2.85,6.38884777333538
2018,"DAVIS","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.5,2.5,5.60425243275033
2018,"DES MOINES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.4,3.4,7.62178330854045
2018,"KEOKUK","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4,4,8.96680389240053
2018,"LEE","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4,4,8.96680389240053
2018,"LOUISA","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.9,3.9,8.74263379509052
2018,"OTHER (COMBINED) COUNTIES","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",3.25,3.25,7.28552816257543
2018,"VAN BUREN","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",2.6,2.6,5.82842253006034
2018,"ADAIR","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.1,4.1,9.19097398971054
2018,"MILLS","hay","HAY, ALFALFA - YIELD, MEASURED IN TONS / ACRE",4.15,4.15,9.30305903836555
